date,temperature_2m,relative_humidity_2m,terrestrial_radiation
2024-11-08 23:00:00+00:00,16.4895,97.0,0.0
2024-11-09 00:00:00+00:00,16.189499,97.0,0.0
2024-11-09 01:00:00+00:00,15.939499,98.0,0.0
2024-11-09 02:00:00+00:00,15.3895,99.0,0.0
2024-11-09 03:00:00+00:00,15.4895,98.0,0.0
2024-11-09 04:00:00+00:00,15.289499,99.0,0.0
2024-11-09 05:00:00+00:00,15.2395,100.0,0.0
2024-11-09 06:00:00+00:00,15.2395,100.0,0.0
2024-11-09 07:00:00+00:00,15.1395,100.0,0.0
2024-11-09 08:00:00+00:00,15.4895,100.0,127.49898
2024-11-09 09:00:00+00:00,16.189499,100.0,370.73663
2024-11-09 10:00:00+00:00,17.6395,93.0,571.8464
2024-11-09 11:00:00+00:00,19.5395,83.0,717.1166
2024-11-09 12:00:00+00:00,20.5395,79.0,796.6428
2024-11-09 13:00:00+00:00,21.2395,75.0,805.00037
2024-11-09 14:00:00+00:00,21.6395,73.0,741.61456
2024-11-09 15:00:00+00:00,21.9895,71.0,610.7989
2024-11-09 16:00:00+00:00,21.8395,69.0,421.4615
2024-11-09 17:00:00+00:00,20.8895,75.0,186.49625
2024-11-09 18:00:00+00:00,19.439499,78.0,18.788254
2024-11-09 19:00:00+00:00,18.7895,80.0,0.0
2024-11-09 20:00:00+00:00,18.0395,84.0,0.0
2024-11-09 21:00:00+00:00,16.939499,89.0,0.0
2024-11-09 22:00:00+00:00,16.4895,89.0,0.0
2024-11-09 23:00:00+00:00,16.3895,81.0,0.0
2024-11-10 00:00:00+00:00,15.839499,79.0,0.0
2024-11-10 01:00:00+00:00,15.339499,81.0,0.0
2024-11-10 02:00:00+00:00,14.839499,83.0,0.0
2024-11-10 03:00:00+00:00,14.3895,86.0,0.0
2024-11-10 04:00:00+00:00,14.039499,87.0,0.0
2024-11-10 05:00:00+00:00,13.789499,87.0,0.0
2024-11-10 06:00:00+00:00,13.6395,88.0,0.0
2024-11-10 07:00:00+00:00,13.4395,87.0,0.0
2024-11-10 08:00:00+00:00,14.089499,86.0,122.66505
2024-11-10 09:00:00+00:00,16.3895,80.0,365.7138
2024-11-10 10:00:00+00:00,18.189499,74.0,566.7035
2024-11-10 11:00:00+00:00,19.7895,69.0,711.93207
2024-11-10 12:00:00+00:00,21.0895,60.0,791.4986
2024-11-10 13:00:00+00:00,21.8895,54.0,799.97614
2024-11-10 14:00:00+00:00,22.2895,50.0,736.78174
2024-11-10 15:00:00+00:00,22.9895,41.0,606.2159
2024-11-10 16:00:00+00:00,22.3895,46.0,417.1699
2024-11-10 17:00:00+00:00,20.8395,56.0,182.51736
2024-11-10 18:00:00+00:00,19.439499,60.0,16.863186
2024-11-10 19:00:00+00:00,18.939499,59.0,0.0
2024-11-10 20:00:00+00:00,17.8395,63.0,0.0
2024-11-10 21:00:00+00:00,16.7895,71.0,0.0
2024-11-10 22:00:00+00:00,16.2395,75.0,0.0
2024-11-10 23:00:00+00:00,15.3895,82.0,0.0
2024-11-11 00:00:00+00:00,15.039499,81.0,0.0
2024-11-11 01:00:00+00:00,14.7395,81.0,0.0
2024-11-11 02:00:00+00:00,14.4895,83.0,0.0
2024-11-11 03:00:00+00:00,14.039499,86.0,0.0
2024-11-11 04:00:00+00:00,14.039499,85.0,0.0
2024-11-11 05:00:00+00:00,13.9895,85.0,0.0
2024-11-11 06:00:00+00:00,13.6395,86.0,0.0
2024-11-11 07:00:00+00:00,13.4895,84.0,0.0
2024-11-11 08:00:00+00:00,14.089499,81.0,117.81458
2024-11-11 09:00:00+00:00,16.3895,74.0,360.67874
2024-11-11 10:00:00+00:00,18.3395,68.0,561.55896
2024-11-11 11:00:00+00:00,20.1395,63.0,706.7601
2024-11-11 12:00:00+00:00,21.6395,53.0,786.3839
2024-11-11 13:00:00+00:00,22.2395,52.0,794.99915
2024-11-11 14:00:00+00:00,22.689499,50.0,732.0141
2024-11-11 15:00:00+00:00,23.0395,48.0,601.7158
2024-11-11 16:00:00+00:00,22.439499,49.0,412.97647
2024-11-11 17:00:00+00:00,20.8395,55.0,178.6489
2024-11-11 18:00:00+00:00,18.8395,59.0,14.996835
2024-11-11 19:00:00+00:00,17.7395,63.0,0.0
2024-11-11 20:00:00+00:00,16.8395,66.0,0.0
2024-11-11 21:00:00+00:00,15.939499,73.0,0.0
2024-11-11 22:00:00+00:00,15.3895,75.0,0.0
2024-11-11 23:00:00+00:00,14.789499,79.0,0.0
